Iteration	Posterior	Likelihood	Prior	alpha_morpho	branch_rate_var[1]	branch_rate_var[2]	branch_rate_var[3]	branch_rate_var[4]	branch_rate_var[5]	branch_rate_var[6]	branch_rate_var[7]	branch_rate_var[8]	branch_rate_var[9]	branch_rate_var[10]	branch_rate_var[11]	branch_rate_var[12]	branch_rate_var[13]	branch_rate_var[14]	branch_rate_var[15]	branch_rate_var[16]	branch_rate_var[17]	branch_rate_var[18]	branch_rate_var[19]	branch_rate_var[20]	branch_rate_var[21]	branch_rate_var[22]	branch_rate_var[23]	branch_rate_var[24]	branch_rate_var[25]	branch_rate_var[26]	branch_rate_var[27]	branch_rate_var[28]	branch_rate_var[29]	branch_rate_var[30]	branch_rate_var[31]	branch_rate_var[32]	branch_rate_var[33]	branch_rate_var[34]	branch_rate_var[35]	branch_rate_var[36]	branch_rate_var[37]	branch_rate_var[38]	branch_rate_var[39]	branch_rate_var[40]	branch_rate_var[41]	branch_rate_var[42]	branch_rate_var[43]	branch_rate_var[44]	branch_rate_var[45]	branch_rate_var[46]	branch_rate_var[47]	branch_rate_var[48]	branch_rate_var[49]	branch_rate_var[50]	branch_rate_var[51]	branch_rate_var[52]	branch_rate_var[53]	branch_rate_var[54]	branch_rate_var[55]	branch_rate_var[56]	branch_rate_var[57]	branch_rate_var[58]	branch_rate_var[59]	branch_rate_var[60]	branch_rate_var[61]	branch_rate_var[62]	branch_rate_var[63]	branch_rate_var[64]	branch_rate_var[65]	branch_rate_var[66]	branch_rate_var[67]	branch_rate_var[68]	branch_rate_var[69]	branch_rate_var[70]	branch_rate_var[71]	branch_rate_var[72]	branch_rate_var[73]	branch_rate_var[74]	branch_rate_var[75]	branch_rate_var[76]	branch_rate_var[77]	branch_rate_var[78]	branch_rate_var[79]	branch_rate_var[80]	branch_rate_var[81]	branch_rate_var[82]	branch_rate_var[83]	branch_rate_var[84]	branch_rate_var[85]	branch_rate_var[86]	character_indicator	diversification[1]	diversification[2]	extinction_rate[1]	extinction_rate[2]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	F[14]	F[15]	F[16]	F[17]	F[18]	F[19]	F[20]	F[21]	F[22]	F[23]	F[24]	F[25]	F[26]	F[27]	F[28]	F[29]	F[30]	F[31]	F[32]	F[33]	F[34]	F[35]	F[36]	F[37]	F[38]	F[39]	F[40]	F[41]	F[42]	F[43]	F[44]	n_samp_anc	origin_time	psi[1]	psi[2]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	rates_morpho_all_part[1]	rates_morpho_all_part[2]	rates_morpho_all_part[3]	rates_morpho_all_part[4]	rates_morpho_core[1]	rates_morpho_core[2]	rates_morpho_core[3]	rates_morpho_core[4]	rates_morpho_cranium[1]	rates_morpho_cranium[2]	rates_morpho_cranium[3]	rates_morpho_cranium[4]	rates_morpho_limb[1]	rates_morpho_limb[2]	rates_morpho_limb[3]	rates_morpho_limb[4]	rates_morpho_tooth[1]	rates_morpho_tooth[2]	rates_morpho_tooth[3]	rates_morpho_tooth[4]	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	speciation_rate[1]	speciation_rate[2]	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	t[15]	t[16]	t[17]	t[18]	t[19]	t[20]	t[21]	t[22]	t[23]	t[24]	t[25]	t[26]	t[27]	t[28]	t[29]	t[30]	t[31]	t[32]	t[33]	t[34]	t[35]	t[36]	t[37]	t[38]	t[39]	t[40]	t[41]	t[42]	t[43]	t[44]	turnover[1]	turnover[2]	ucln_mean	ucln_mu	ucln_sigma	ucln_var
1000	-3369.629	-3147.966	-221.6631	705963.2	0.0244312	4.3009	0.0327218	0.00579125	0.0599934	0.0116566	0.0420793	0.0869281	0.000710454	5.42581e-05	0.178371	0.00237923	1.8179e-05	0.0181676	0.0617609	0.000333808	0.0512107	1.15077	0.0202149	0.908887	0.00160243	0.00127978	0.118612	0.00734369	0.00164427	0.0243475	0.275813	0.00213986	0.000565498	0.00287563	0.00289456	2.25097e-05	0.00537594	0.000391615	0.298395	0.0178624	0.00165395	0.132097	0.000746846	0.00777915	0.00488914	0.0119637	0.0156015	5.23683	0.0102225	0.00401888	0.000785773	0.201	0.392344	0.107322	33508.5	0.298859	0.198949	0.196275	0.0441287	0.00147785	0.0522531	0.159069	0.00435067	0.0126459	0.0118163	0.0641572	0.0220788	0.000175695	0.0263893	0.027671	4.31199	0.0150361	0.00597424	0.00155593	0.00509135	1.13135	0.00982578	0.0110035	0.00653055	1.27946	0.000924436	0.419913	0.0986352	0.0199759	0.0298128	0.00719856	0.00897098	0.00430996	0.00236	0.00078812	4	0.0834879	0.00406977	0.195635	0.0128685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	136.7719	0.0692542	0.0147267	0.998488	0.999613	1.00039	1.00151	0.998488	0.999613	1.00039	1.00151	0.998488	0.999613	1.00039	1.00151	0.998488	0.999613	1.00039	1.00151	0.998488	0.999613	1.00039	1.00151	0.998488	0.999613	1.00039	1.00151	0.998488	0.999613	1.00039	1.00151	0.279123	0.0169382	76.1682	79.4463	90.0413	83.7879	83.62	66	66.6521	95.9055	85.8311	72.0927	81.6535	67.6343	83.4851	70.5815	88.3775	91.5109	86.1731	83.5321	68.255	67.5607	86.8328	71.0681	72.0059	98.576	70.1986	66.0709	90.5554	84.597	94.4278	96.9642	83.4401	69.9287	69.1146	66.9336	84.8812	90.1863	71.5976	83.4471	72.0059	66.4308	83.4641	95.1637	88.6774	75.8833	0.700892	0.759729	1.775461	-4.107789	3.060016	9.363698
1100	-3387.689	-3155.306	-232.3835	3914.228	0.0209601	1.91207	0.0160528	0.0208185	0.0150206	0.0152097	0.0623456	0.0683624	0.00189483	0.0196596	0.167389	0.00272774	0.0019683	0.00578437	0.023402	0.0225791	0.00250223	0.00699895	0.0630764	10.4285	0.000116384	0.20751	0.0335165	0.164629	0.00469072	0.0146885	0.0161806	0.0100271	0.00598019	0.0125346	0.0101123	6.08989e-05	0.0305319	6.71197e-05	0.241728	0.0264523	0.00998236	0.000216801	0.00956487	0.0176478	0.00168429	0.00563627	0.0236185	3.11856	0.00697661	0.00287189	0.0122153	0.0273897	0.159375	0.0598532	69372.6	0.164492	0.266701	2.44295	0.00175555	0.000767533	0.20667	0.0432579	0.000930428	0.00166382	0.000794615	0.0576411	0.0244756	2.11289e-05	0.00185743	0.0112862	570.82	0.0110094	0.00773443	0.0032413	0.00744846	0.176698	0.0136759	0.00475103	0.0434375	0.664868	0.0024623	0.334499	0.100688	0.0896588	0.0015651	0.00998931	0.00930684	0.100955	0.000270763	0.000442476	2	0.0521727	0.0163461	0.129567	0.138755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	137.6502	0.108693	0.00982498	0.979757	0.994738	1.00512	1.02039	0.979757	0.994738	1.00512	1.02039	0.979757	0.994738	1.00512	1.02039	0.979757	0.994738	1.00512	1.02039	0.979757	0.994738	1.00512	1.02039	0.979757	0.994738	1.00512	1.02039	0.979757	0.994738	1.00512	1.02039	0.181739	0.155101	76.1682	79.8919	96.8526	84.3274	83.62	66.6498	66.6521	95.9055	85.8311	71.9685	81.6535	67.6343	83.2646	70.5815	89.5559	92.9542	85.5915	83.2646	69.9932	67.5607	86.8328	72.0005	71.403	99.5378	70.5997	66.0709	92.9563	85.6308	99.5895	97.9562	83.2649	69.9287	70.4696	66.9336	84.8812	90.6439	74.1744	83.129	71.403	66.4308	85.676	95.1637	88.1328	76.8832	0.712926	0.89461	0.9997368	-3.905542	2.794737	7.810557
1200	-3416.74	-3151.467	-265.2734	878069.7	0.0236484	43.6302	0.022941	0.0278984	0.0289341	0.00336286	0.0317543	0.124139	0.0138698	1.20895	0.141609	0.00129374	0.000119615	0.0088684	0.000387826	1.17977	0.00475911	0.0656343	0.0480943	0.813323	1.91343e-05	0.0991781	0.000352492	20.1837	0.00100955	0.0162555	0.0924292	0.0292456	0.095811	9.87701e-05	0.00345937	1.99558e-05	0.001301	0.00036888	0.0554999	0.0246382	0.000468239	0.000365948	0.02595	0.00469496	0.0690629	0.0132394	0.58124	0.923265	0.0058006	0.000132969	0.0071419	0.0195098	0.52257	0.148851	1.45232e+06	0.154489	0.0599855	29.622	0.0179198	0.00212142	0.114061	0.0182723	0.0219021	0.000448098	0.000795178	0.170251	0.0901276	4.05928e-05	0.000818856	0.0118022	11454	0.000748162	0.0168454	0.00117956	0.012941	0.064897	0.015497	0.348152	0.0054041	0.196716	0.0719891	0.433963	0.0557039	1.4044	0.00397231	0.000131519	0.134292	0.00166266	1.92733e-05	8.40125e-05	1	0.0557325	-0.00259849	0.110525	0.00753898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	128.2061	0.0798681	0.00186224	0.998644	0.999653	1.00035	1.00136	0.998644	0.999653	1.00035	1.00136	0.998644	0.999653	1.00035	1.00136	0.998644	0.999653	1.00035	1.00136	0.998644	0.999653	1.00035	1.00136	0.998644	0.999653	1.00035	1.00136	0.998644	0.999653	1.00035	1.00136	0.166257	0.0049405	76.1682	82.1712	97.3491	84.3274	83.62	66.2401	66.6521	95.9055	85.8311	71.1603	81.6535	67.6343	82.2362	70.5815	89.5559	92.178	86.1613	82.2362	69.4166	67.8093	86.8328	71.3258	71.8387	99.5805	70.507	66.7391	90.5828	85.7826	99.5819	97.9562	83.0118	69.9287	68.6326	66.9336	84.8812	92.0608	74.1744	83.3366	71.8387	66.4308	84.9728	95.1637	91.9971	77.1552	0.664781	1.52596	2.713589	-4.541163	3.328494	11.07887
1300	-3436.772	-3175.758	-261.0137	267190.8	0.0160181	0.925186	0.0708579	1.26792	0.0224628	0.00411073	0.0353979	0.185792	0.0124283	0.257736	0.144166	0.00123344	0.00472685	0.0554254	0.0248465	0.000925839	0.0287514	4.31475	0.0118975	5.00814	0.00031163	0.249938	0.257762	23.148	0.00034969	0.0550793	7.75046	0.0193817	0.00242846	0.0037422	0.000382646	1.33332e-05	0.002803	0.000223987	0.113573	0.00422052	0.00375053	0.0189286	0.00176391	0.000627742	0.00259048	0.0215003	0.0903432	0.0141231	0.0109807	7.26135e-05	0.000194054	0.0104874	0.00357867	0.0363398	3.63424e+06	0.151433	0.208049	65.1547	0.00809861	0.00278649	0.0144308	0.0712245	3.25612e-05	0.0455174	0.00046555	0.0291912	0.136592	0.0121064	0.00807923	0.0803155	8.88711	0.00185888	0.0464139	0.000168084	0.00703321	0.139719	0.0303497	0.138799	0.0126216	0.670728	0.00820653	0.466848	0.0111862	1.56249	0.00885497	0.000158956	0.121534	0.500469	9.06465e-05	4.5191e-05	1	0.0538465	0.00104107	0.162909	0.00512862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	129.91	0.057143	0.00405991	0.997542	0.999371	1.00063	1.00246	0.997542	0.999371	1.00063	1.00246	0.997542	0.999371	1.00063	1.00246	0.997542	0.999371	1.00063	1.00246	0.997542	0.999371	1.00063	1.00246	0.997542	0.999371	1.00063	1.00246	0.997542	0.999371	1.00063	1.00246	0.216755	0.00616969	74.9324	82.3993	97.3491	84.3274	83.62	66.2401	66.6521	95.9055	85.8311	71.3815	81.6535	70.3968	83.0925	70.5815	89.5559	92.6142	86.2354	83.0925	70.1281	67.8093	86.8328	70.8663	70.8872	99.5707	69.2305	66.7391	92.909	85.5147	99.5717	97.9562	83.4936	68.7846	66.2098	66.9336	84.8812	90.6395	79.0889	82.8224	70.8872	68.3324	85.7775	95.335	91.9971	75.9637	0.751579	0.831261	3.890904	-4.164287	3.323531	11.04586
1400	-3416.672	-3154.125	-262.5469	882182.6	0.0183795	0.0107458	0.0507824	0.0327835	0.0899217	0.0159082	0.0382908	0.0975419	0.00221532	0.870712	0.106623	0.00120215	0.117412	0.0189724	0.0305799	0.929514	0.000535381	0.0860265	0.00910389	1.95737	0.000117282	0.00798125	0.000181529	0.0148175	0.00333527	0.0355208	665.946	0.00139803	4.27355e-05	0.001231	0.000781098	0.000342239	2.8257e-05	0.000332823	0.582391	0.603766	0.0114407	0.0230045	0.0333206	0.0209552	0.00186197	0.0052959	0.0614808	0.00717384	0.00859928	2.70024e-06	0.0204698	0.0091429	0.0874217	0.721764	1.61953e+07	0.0614861	0.837614	230.983	9.99562e-05	0.00645021	0.0290774	0.243824	7.52501e-05	0.0256911	0.00145676	1.73336	0.0194336	0.0377197	0.0127725	0.0272179	31.1203	0.00980855	0.108266	0.00376369	0.00305784	0.370355	0.0324168	0.520957	0.014367	0.255658	7.45706e-06	0.138364	0.0155276	0.0476748	0.000936269	0.0115851	0.0311483	0.000567176	0.00520763	0.000356676	5	0.0171313	-0.0344298	0.225682	0.0875731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	129.067	0.100683	0.0129947	0.998647	0.999654	1.00035	1.00135	0.998647	0.999654	1.00035	1.00135	0.998647	0.999654	1.00035	1.00135	0.998647	0.999654	1.00035	1.00135	0.998647	0.999654	1.00035	1.00135	0.998647	0.999654	1.00035	1.00135	0.998647	0.999654	1.00035	1.00135	0.242813	0.0531433	74.43	82.7811	97.3491	84.3274	83.62	66.2401	67.5203	95.9055	85.8311	70.8005	81.6535	70.3968	83.4065	70.5815	88.1888	92.7473	86.1404	83.4062	67.907	71.8444	87.551	70.9967	70.6894	99.4526	70.5832	67.6684	90.2966	85.7727	99.4532	97.9562	83.4066	69.8556	69.8097	67.5304	84.8812	90.4728	79.7385	83.1264	70.6894	68.3324	83.4445	93.9329	90.5104	76.6452	0.929447	1.64787	1.942185	-4.831248	3.315136	10.99012
1500	-3405.078	-3154.819	-250.2596	428555.2	0.00922073	0.136597	0.0293189	0.0626108	0.0622478	0.00809026	0.0357401	0.304235	0.00452855	0.0713596	0.127232	0.00258378	0.0618228	0.00404535	0.0366486	1.54715	0.00732224	0.0244467	0.0152166	16.6467	1.0145e-05	0.00182019	0.0389366	0.0906529	0.09103	0.0601167	0.869658	0.0503625	0.00666496	0.00221276	0.00094412	1.05318e-05	0.00275377	0.000235151	0.212123	0.00153816	0.0060778	0.0082417	0.0195963	0.0205942	0.00147645	0.00990605	0.0250581	2.21826e-05	0.00985165	0.00235761	0.0191265	0.0134911	0.0607962	0.13751	3.97915e+07	0.101191	0.643047	153.879	0.000192758	0.00100481	0.0140192	0.149876	0.00247903	0.00703178	0.00450559	0.0975378	0.0394812	0.042773	0.00756581	0.104513	135.714	0.011747	0.00826616	0.00468817	0.00678063	0.0760755	0.0318706	0.0192396	0.00204514	0.170213	8.16165e-05	1.16982	0.0176644	0.225049	1.12698e-07	0.00734124	0.0316729	3.86923e-05	0.000401548	0.000249766	6	0.0160618	0.00741335	0.196289	0.0327634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	134.9126	0.0846362	0.0103363	0.998059	0.999503	1.0005	1.00194	0.998059	0.999503	1.0005	1.00194	0.998059	0.999503	1.0005	1.00194	0.998059	0.999503	1.0005	1.00194	0.998059	0.999503	1.0005	1.00194	0.998059	0.999503	1.0005	1.00194	0.998059	0.999503	1.0005	1.00194	0.212351	0.0401768	83.2087	82.1513	97.3491	84.3274	83.62	66.2401	67.5203	95.9055	85.8311	71.5746	81.6535	70.3968	83.3475	70.5815	89.3003	93.3084	85.5284	83.3475	69.2014	71.8444	87.551	69.4337	71.0787	99.5151	69.9601	67.6684	92.6363	85.558	99.5154	97.9562	83.3914	69.8556	69.8097	67.5304	84.8812	90.9849	79.7385	84.5161	71.0787	68.3324	85.6105	93.9329	90.5104	77.93	0.924362	0.815482	3.571782	-4.193573	3.30655	10.93328
1600	-3421.791	-3157.278	-264.5127	290546.8	0.110091	0.0275388	0.100314	0.135377	0.0382011	0.00919085	0.0676717	0.0929176	0.00130231	4.48071e-05	0.285533	0.00300895	0.00124827	0.00149467	0.014043	2.85575e-06	0.0328664	0.00244632	0.0188825	1.34896	0.00114727	0.00161527	0.106931	0.000275464	0.0549286	0.0157855	0.115238	0.00919706	0.425812	0.0293129	0.000221727	1.70562e-05	0.00549072	0.000164299	0.135313	0.0282123	0.00540387	0.363395	0.343371	0.0276715	0.000110079	0.0120195	0.182815	0.00808091	0.00784942	0.000423611	0.0146395	0.0614916	0.0273407	0.0540318	7.07476e+08	0.258843	1.00821	452.669	0.0315504	0.00616317	0.0141399	0.550114	0.0114265	0.00119247	0.000444405	0.0434159	0.0271785	0.0137484	0.0164982	0.00261864	12766.1	0.00093919	0.0271508	0.000154346	0.00589939	0.0625999	0.0187899	0.00573013	0.342294	7.02652	0.000145508	0.363396	0.0452946	0.157995	2.90363e-06	0.000394777	0.00739939	0.0246132	0.00334175	0.000225349	3	0.0959456	0.00220708	0.178889	0.0210393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	131.6314	0.10256	0.0232611	0.997643	0.999397	1.0006	1.00236	0.997643	0.999397	1.0006	1.00236	0.997643	0.999397	1.0006	1.00236	0.997643	0.999397	1.0006	1.00236	0.997643	0.999397	1.0006	1.00236	0.997643	0.999397	1.0006	1.00236	0.997643	0.999397	1.0006	1.00236	0.274835	0.0232464	82.1191	82.4838	97.3491	84.3274	83.62	66.2401	67.5203	95.9055	85.8311	71.23	81.6426	67.6884	83.2447	68.1347	87.2913	93.4189	83.7521	83.2447	69.7393	82.5855	87.551	69.4337	71.4531	99.566	69.9101	67.3302	91.0859	84.8195	99.5662	97.8669	83.2447	69.8556	66.0089	70.4407	84.8812	90.0681	79.7385	83.1678	71.4531	68.3324	83.6471	93.9329	90.5104	77.739	0.650897	0.905057	3.710939	-4.458646	3.397037	11.53986
1700	-3397.14	-3157.936	-239.2034	107429.1	0.0781273	0.0321054	0.176583	0.0950857	0.0218448	0.0148928	0.0355563	0.109345	0.00355046	0.0003988	0.18747	0.00175539	0.0212547	0.00794783	5.92756e-05	0.00321644	0.00166984	4.26205e-06	0.0215958	1.13236	0.00382841	0.00147926	7.16983e-05	0.00345552	8.50949e-06	0.0230061	0.000560696	0.00111343	2.41792	0.000294369	0.00568825	4.26874e-06	0.000646488	0.000394802	0.238632	0.00163359	0.0399362	0.0308601	0.010774	0.00977029	8.66476e-06	0.00748984	0.122748	54.611	0.000243974	3.49013e-06	0.0157934	0.011152	0.0326363	0.10814	3.28707e+08	1.65972	0.161324	7890.82	0.0197259	0.0158997	0.0306469	0.20744	0.000672213	0.000142914	0.00120413	0.0201792	0.0392515	0.00568921	0.0417094	0.000202565	305127	0.00257947	0.0148677	3.14212e-06	0.000337319	0.0215138	0.026408	0.00359245	8.34557e-05	4.55621	0.00020171	0.274357	0.0319824	0.121113	0.000364564	0.00365316	0.0365095	0.0302114	0.00914429	0.000169003	6	0.0723517	-0.00180138	0.151602	0.0452827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	135.4737	0.101639	0.00788344	0.996125	0.999007	1.00099	1.00388	0.996125	0.999007	1.00099	1.00388	0.996125	0.999007	1.00099	1.00388	0.996125	0.999007	1.00099	1.00388	0.996125	0.999007	1.00099	1.00388	0.996125	0.999007	1.00099	1.00388	0.996125	0.999007	1.00099	1.00388	0.223954	0.0434813	82.1191	81.1028	97.3491	84.3274	83.62	67.3761	67.5203	95.9055	85.1179	71.8026	81.6426	67.6884	83.4732	68.1347	87.3565	91.4462	84.9335	83.4732	69.7393	82.5855	87.551	71.7618	71.7202	99.5661	69.4374	67.3302	91.0859	85.7283	99.5662	97.8669	83.3433	69.8556	67.3573	70.4407	84.8812	90.433	79.7385	84.3667	71.7202	68.3324	84.868	93.9329	90.5104	75.6578	0.676935	1.04143	4.303047	-5.049956	3.608124	13.01856
1800	-3465.682	-3159.892	-305.7903	994655.2	0.0757791	0.0106549	0.0175196	0.0442125	0.0499721	0.00565654	0.0276217	0.0752734	0.123735	0.000459792	0.220245	0.00227696	0.0006153	0.0251552	0.501107	4.97031	0.0642883	0.000753283	0.0179525	33.3625	0.00104289	0.408556	0.00345665	0.000178438	12.0939	0.019138	0.00314382	0.000170696	0.0334976	0.000204303	0.00112089	4.83514e-05	0.00897473	0.000221536	1.18687	9.46301e-05	0.00368656	0.000146902	0.102728	0.00844073	0.000117314	0.014255	0.0877668	1.00268	0.000127745	1.30641e-05	0.00428357	0.0160083	0.0117073	0.136436	1.32736e+10	0.83367	0.123188	106843	0.0517552	0.00720122	0.0194753	0.082848	0.000202019	0.0124236	0.000550406	0.0903203	0.155468	0.00078408	0.0153806	0.00098308	3.54373e+07	0.000330851	0.0627257	0.000193072	3.56045e-05	0.34537	0.0235355	0.00120964	9.56091e-05	4.48161	0.00012921	3.0001	0.0270053	0.0545555	0.0014941	0.00738039	0.0100432	8.95196e-05	0.144095	3.04793e-05	5	0.101109	-0.0485005	0.196944	0.143681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	132.2982	0.0755238	0.0477371	0.998726	0.999674	1.00033	1.00127	0.998726	0.999674	1.00033	1.00127	0.998726	0.999674	1.00033	1.00127	0.998726	0.999674	1.00033	1.00127	0.998726	0.999674	1.00033	1.00127	0.998726	0.999674	1.00033	1.00127	0.998726	0.999674	1.00033	1.00127	0.298053	0.0951808	82.1191	83.3694	97.2139	84.3274	83.62	67.8645	67.5203	95.6932	85.1179	71.1017	81.6426	67.6884	83.1049	68.1347	87.8307	92.4227	84.3131	83.1049	67.8006	82.5855	87.551	71.9504	71.2529	99.5662	68.8354	67.3302	92.855	85.6496	99.5662	97.8669	83.1059	67.0949	67.3573	70.4407	84.8812	91.2576	76.2837	83.1298	71.2529	68.3324	78.6873	93.9329	90.5104	73.1844	0.660767	1.50956	2.980395	-4.974647	3.483304	12.1334
1900	-3441.83	-3142.251	-299.5788	353987	0.0498158	0.000309539	0.00455838	0.246767	0.0151511	0.0122249	0.01466	0.0970325	8.0122e-05	0.00347193	0.102746	0.00370348	0.0249425	0.0395137	0.161339	0.0555186	0.00203913	0.0613531	0.0175224	0.165841	2.06522e-05	0.0923805	0.0171996	0.00591087	0.131611	0.0252057	0.0037387	0.000626042	4.74677	0.000605598	0.000688328	1.21799e-05	0.00205466	0.000986823	0.168103	0.00178232	0.00820741	0.00246323	6.91248	0.0124475	0.0105313	0.0127997	0.206069	0.00628276	0.0050992	5.98552e-05	0.01254	0.0625107	0.0161604	0.146242	4.4975e+10	1.02637	0.255026	1.16381e+06	0.00431022	0.0247677	0.0302803	0.352738	2.09172e-06	0.0025124	1.32312e-06	0.0412921	0.0335316	0.000154521	0.0268284	0.0119608	449365	0.0177959	0.223608	0.000273334	0.000698635	0.127587	0.0258259	0.0141724	0.00175305	0.222976	0.000203096	0.737982	0.0259222	0.243966	0.00202733	0.00841575	0.166053	0.00357977	0.17264	4.48714e-05	4	0.0734289	-0.107511	0.0812731	0.221105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	125.2046	0.121908	0.0014864	0.997864	0.999454	1.00054	1.00214	0.997864	0.999454	1.00054	1.00214	0.997864	0.999454	1.00054	1.00214	0.997864	0.999454	1.00054	1.00214	0.997864	0.999454	1.00054	1.00214	0.997864	0.999454	1.00054	1.00214	0.997864	0.999454	1.00054	1.00214	0.154702	0.113594	82.1191	80.8217	92.1966	84.3274	83.62	67.8645	67.5203	95.6932	85.1179	67.3763	81.6426	70.012	83.0778	68.1347	87.5749	91.793	85.2375	83.0778	68.6653	82.7888	87.551	70.3054	71.1593	98.9259	69.1354	67.3302	91.9358	85.4425	98.9259	97.0517	83.316	70.0061	67.3573	68.8947	84.8812	90.2105	76.1336	83.8305	71.1593	68.3324	83.7934	96.5792	90.4853	70.9672	0.525353	1.94644	4.088995	-5.03755	3.590501	12.8917
2000	-3426.949	-3137.977	-288.9721	558929.5	0.0516256	0.0493231	6.20674e-05	0.103552	0.0460851	0.012331	0.0243118	0.0873319	0.0151596	0.00285684	0.0149784	0.00276523	0.797986	0.0020764	0.00237626	0.0670745	0.0260212	6.68873e-05	0.0503042	0.0148129	9.443e-06	0.000811816	0.00615751	0.000133253	0.212845	0.0218312	0.00273795	0.0135282	2.29191e-05	2.61994e-05	0.0331195	1.1971e-05	0.00110734	0.000295428	0.147042	0.0050147	0.0439483	6.7908e-06	0.0132598	0.0224027	0.00219081	0.0253822	0.0254675	4.92802	0.00575958	0.0237979	0.00039711	4.66518	0.0461832	0.0725969	3.37333e+11	0.360544	0.463786	9.02847e+06	0.112771	0.00480687	0.0622265	0.177046	0.0125042	0.00315189	8.43015e-06	0.131734	0.0135011	0.0114697	0.0341	0.00370792	252.188	0.0111704	0.150598	0.00013356	0.0100842	0.178131	0.052497	0.0704711	0.0769474	1.16529	1.13444e-05	1.45991	0.347215	0.220927	0.00677851	0.000218789	0.0956535	0.00535941	0.0456873	1.88135e-06	3	0.128923	0.0192895	0.131276	0.0195552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	120.3435	0.11851	0.00305645	0.9983	0.999565	1.00043	1.0017	0.9983	0.999565	1.00043	1.0017	0.9983	0.999565	1.00043	1.0017	0.9983	0.999565	1.00043	1.0017	0.9983	0.999565	1.00043	1.0017	0.9983	0.999565	1.00043	1.0017	0.9983	0.999565	1.00043	1.0017	0.260198	0.0388447	82.1191	82.9026	98.7678	84.3274	83.62	67.8645	67.5203	95.6932	85.1179	69.5579	81.3472	71.6959	83.4039	68.1347	87.0081	92.1103	85.768	83.4039	68.6653	74.6133	87.551	70.6679	71.2442	99.2829	69.7116	67.3302	89.6332	85.1562	99.2829	97.0517	83.4679	70.4903	68.3869	67.4275	84.7283	90.0381	80.4872	85.6902	71.2442	68.3324	85.708	96.5792	88.1894	70.6825	0.504522	0.503419	4.099472	-4.726911	3.503646	12.27554
