Iteration	Posterior	Likelihood	Prior	alpha_morpho	branch_rate_var[1]	branch_rate_var[2]	branch_rate_var[3]	branch_rate_var[4]	branch_rate_var[5]	branch_rate_var[6]	branch_rate_var[7]	branch_rate_var[8]	branch_rate_var[9]	branch_rate_var[10]	branch_rate_var[11]	branch_rate_var[12]	branch_rate_var[13]	branch_rate_var[14]	branch_rate_var[15]	branch_rate_var[16]	branch_rate_var[17]	branch_rate_var[18]	branch_rate_var[19]	branch_rate_var[20]	branch_rate_var[21]	branch_rate_var[22]	branch_rate_var[23]	branch_rate_var[24]	branch_rate_var[25]	branch_rate_var[26]	branch_rate_var[27]	branch_rate_var[28]	branch_rate_var[29]	branch_rate_var[30]	branch_rate_var[31]	branch_rate_var[32]	branch_rate_var[33]	branch_rate_var[34]	branch_rate_var[35]	branch_rate_var[36]	branch_rate_var[37]	branch_rate_var[38]	branch_rate_var[39]	branch_rate_var[40]	branch_rate_var[41]	branch_rate_var[42]	branch_rate_var[43]	branch_rate_var[44]	branch_rate_var[45]	branch_rate_var[46]	branch_rate_var[47]	branch_rate_var[48]	branch_rate_var[49]	branch_rate_var[50]	branch_rate_var[51]	branch_rate_var[52]	branch_rate_var[53]	branch_rate_var[54]	branch_rate_var[55]	branch_rate_var[56]	branch_rate_var[57]	branch_rate_var[58]	branch_rate_var[59]	branch_rate_var[60]	branch_rate_var[61]	branch_rate_var[62]	branch_rate_var[63]	branch_rate_var[64]	branch_rate_var[65]	branch_rate_var[66]	branch_rate_var[67]	branch_rate_var[68]	branch_rate_var[69]	branch_rate_var[70]	branch_rate_var[71]	branch_rate_var[72]	branch_rate_var[73]	branch_rate_var[74]	branch_rate_var[75]	branch_rate_var[76]	branch_rate_var[77]	branch_rate_var[78]	branch_rate_var[79]	branch_rate_var[80]	branch_rate_var[81]	branch_rate_var[82]	branch_rate_var[83]	branch_rate_var[84]	branch_rate_var[85]	branch_rate_var[86]	character_indicator	diversification[1]	diversification[2]	extinction_rate[1]	extinction_rate[2]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	F[14]	F[15]	F[16]	F[17]	F[18]	F[19]	F[20]	F[21]	F[22]	F[23]	F[24]	F[25]	F[26]	F[27]	F[28]	F[29]	F[30]	F[31]	F[32]	F[33]	F[34]	F[35]	F[36]	F[37]	F[38]	F[39]	F[40]	F[41]	F[42]	F[43]	F[44]	n_samp_anc	origin_time	psi[1]	psi[2]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	rates_morpho_all_part[1]	rates_morpho_all_part[2]	rates_morpho_all_part[3]	rates_morpho_all_part[4]	rates_morpho_core[1]	rates_morpho_core[2]	rates_morpho_core[3]	rates_morpho_core[4]	rates_morpho_cranium[1]	rates_morpho_cranium[2]	rates_morpho_cranium[3]	rates_morpho_cranium[4]	rates_morpho_limb[1]	rates_morpho_limb[2]	rates_morpho_limb[3]	rates_morpho_limb[4]	rates_morpho_tooth[1]	rates_morpho_tooth[2]	rates_morpho_tooth[3]	rates_morpho_tooth[4]	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	speciation_rate[1]	speciation_rate[2]	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	t[15]	t[16]	t[17]	t[18]	t[19]	t[20]	t[21]	t[22]	t[23]	t[24]	t[25]	t[26]	t[27]	t[28]	t[29]	t[30]	t[31]	t[32]	t[33]	t[34]	t[35]	t[36]	t[37]	t[38]	t[39]	t[40]	t[41]	t[42]	t[43]	t[44]	turnover[1]	turnover[2]	ucln_mean	ucln_mu	ucln_sigma	ucln_var
48500	-3840.902	-3245.54	-595.3619	233628.7	0.0276138	0.0469817	2.51069e-07	1.07038e-05	2.14563e-06	6.658	1.11888	2.48313e-06	0.0036819	4.07912e-06	4.86155	0.000638003	2.54932e-07	0.0500034	9.7334e-07	3.21694e-07	5.66684	1.71144e-05	0.00573619	5.33107e-08	0.000103467	1.47333e-05	0.0225883	3.89299e-05	1.95539e-05	0.000100467	5.27626e-06	7.42129e-05	0.106386	0.0684472	0.078	0.0392681	5.54743e-07	0.830251	0.218682	4.29171e-05	0.048675	0.0871726	0.0916616	0.198915	0.000363983	0.00458799	2.24288e-05	1.12791e-05	2.42301e+12	7.24023	16.0188	4.59554e+12	10.6627	1.60129e-06	0.262852	0.0155343	5.08117e+11	4.50821e-06	0.573881	0.0697318	0.000348191	37.8253	8.85062e-06	0.0558644	1.53361e+13	0.0363779	4.82524e-08	0.142424	0.0660417	2.75449e+12	1.0569e+09	2.16861e+13	0.0171609	0.00323965	0.0587156	0.0018207	0.000333161	0.00186272	0.000224461	0.0636234	2.10215e+13	2.09918e-05	0.0379206	0.166738	0.017381	2.15624e-05	0.00655163	8.2396e-05	3.92955e-06	0.127161	3	0.0306	-0.00677383	0.181886	0.0842412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	127.2203	0.113006	0.00313554	0.997371	0.999327	1.00067	1.00263	0.997371	0.999327	1.00067	1.00263	0.997371	0.999327	1.00067	1.00263	0.997371	0.999327	1.00067	1.00263	0.997371	0.999327	1.00067	1.00263	0.997371	0.999327	1.00067	1.00263	0.997371	0.999327	1.00067	1.00263	0.212486	0.0774673	81.7246	76.4285	127.22	83.5842	83.623	70.0303	68.2311	96.1936	88.3495	69.332	82.2518	70.8993	83.526	70.1356	88.3591	93.4845	84.986	83.4986	69.1122	67.9949	89.2002	70.1357	81.0799	96.1255	69.332	81.0799	89.4127	85.6837	96.1936	98.7572	83.4986	70.4519	67.5318	69.585	85.8529	93.4845	74.0803	74.0517	70.0303	68.5067	71.2819	96.1936	93.4845	72.5172	0.85599	1.08744	11.74728	-8.601067	4.704187	22.12938
48600	-3789.435	-3257.142	-532.2935	537113.3	0.000229603	6.76702e-08	8.44197e-09	2.96404e-05	1.0794e-06	53.2651	0.819437	3.44647e-06	0.00118256	9.1111e-08	5.9858	0.000230848	0.000862742	2.94897e-07	3.07917e-06	1.30225e-05	9.21701	0.00108519	0.000250893	1.9726e-07	0.00386544	7.18107e-05	6.03176e-07	4.62944e-06	0.000963771	4.92828e-05	3.302e-06	0.00151203	0.000338742	0.00476738	3.66959e-06	0.042585	0.00569071	1.28271	0.0545856	0.000699399	0.0335799	0.106658	0.0597295	0.17119	6.58976e-05	1.44166e-07	3.06912e-05	0.000112779	1.22916e+12	0.337713	11.5253	2.90008e+12	7.11161	6.95223e-06	0.330758	0.0260119	3.27634e+11	4.59847e-06	0.29725	0.00492587	2.4845e-07	36.4965	2.08832e-06	0.0647234	2.2398e+13	0.0279338	2.36845e-05	0.148438	0.0476333	3.03027e+12	8.04305e+08	2.13134e+13	0.0251099	0.00634995	0.0603024	0.000128605	6.629e-06	0.00200641	0.000172968	0.219625	1.89126e+13	9.43446e-06	0.0140472	0.10449	0.000115834	0.00275339	0.00626917	0.000114664	1.01962e-06	0.0578288	1	0.10038	-0.0232384	0.136232	0.0326378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	127.2203	0.155688	0.0333537	0.998266	0.999556	1.00044	1.00173	0.998266	0.999556	1.00044	1.00173	0.998266	0.999556	1.00044	1.00173	0.998266	0.999556	1.00044	1.00173	0.998266	0.999556	1.00044	1.00173	0.998266	0.999556	1.00044	1.00173	0.998266	0.999556	1.00044	1.00173	0.236612	0.00939941	81.7246	76.4285	127.22	83.5842	83.623	70.0303	68.2311	96.1936	88.3495	69.332	82.2518	70.8993	83.526	70.1356	88.3591	93.4845	84.986	83.4986	69.1122	67.9949	89.2002	70.1357	81.0799	96.1255	69.332	81.0799	89.4127	85.6837	96.1936	98.7572	83.4986	70.4519	67.5318	69.585	85.8529	93.4845	74.0803	74.0517	70.0303	68.5067	71.2819	96.1936	93.4845	72.5172	0.575763	3.47232	14.43447	-9.640189	4.961816	24.61962
48700	-3802.347	-3255.1	-547.2473	800668.7	1.13245e-05	2.34519e-10	1.97014e-09	1.04462e-05	0.0203422	1.26656e-07	1.233	3.5857e-05	0.00128709	5.50944e-05	11.551	0.000412264	0.00306934	1.25351e-07	0.000618738	1.28295e-07	1.22322	0.0010644	0.0022968	0.000162089	0.000406143	0.01589	1.06627e-05	0.000361567	0.000217773	1.97537e-08	3.111e-07	1.18661e-09	0.296066	0.204776	0.00214015	0.0328431	0.00160766	0.609345	1.13388e-05	0.00443679	0.0551244	0.0651827	0.0314221	0.205861	0.000862726	1.75149e-07	0.000400161	1.79469e-06	2.4036e+12	0.163483	31.5271	3.52687e+12	7.28106	0.00020978	0.280891	0.0269356	2.35204e+11	4.58053e-07	0.542948	0.0946158	0.00108814	16.7735	2.45825e-07	0.0388437	2.02031e+13	0.0290286	9.47301e-06	0.177872	0.03676	2.24924e+12	7.0858e+08	1.99697e+13	0.0130258	0.00563603	0.129179	0.00328649	5.13785e-07	0.00095741	0.00202073	0.157433	2.796e+13	4.23449e-05	0.0159416	0.131616	1.76413e-05	0.00107891	0.0049614	0.0220488	9.1509e-06	0.0870993	2	0.031774	0.0967456	0.115195	0.324227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	127.2203	0.184231	0.0277451	0.99858	0.999637	1.00036	1.00142	0.99858	0.999637	1.00036	1.00142	0.99858	0.999637	1.00036	1.00142	0.99858	0.999637	1.00036	1.00142	0.99858	0.999637	1.00036	1.00142	0.99858	0.999637	1.00036	1.00142	0.99858	0.999637	1.00036	1.00142	0.146969	0.420972	81.7246	76.4285	127.22	83.5842	83.623	70.0303	68.2311	96.1936	88.3495	69.332	82.2518	70.8993	83.526	70.1356	88.3591	93.4845	84.986	83.4986	69.1122	67.9949	89.2002	70.1357	81.0799	96.1255	69.332	81.0799	89.4127	85.6837	96.1936	98.7572	83.4986	70.4519	67.5318	69.585	85.8529	93.4845	74.0803	74.0517	70.0303	68.5067	71.2819	96.1936	93.4845	72.5172	0.783805	0.770185	8.642827	-9.734086	4.876641	23.78163
48800	-3868.396	-3243.824	-624.5719	95418.1	1.16578e-05	1.15338e-07	0.0776875	5.62075e-05	0.00292015	1.50505e-08	1.32107	0.00042661	0.00470585	0.00480612	9.79842	9.24512e-05	0.0194962	6.07432e-08	0.640838	2.44451e-07	6.76954	0.000177652	0.00229739	1.11877e-05	3.45471e-05	0.00213983	0.000797795	0.000142447	3.9711e-05	5.76588e-07	0.183255	0.000491995	0.0207117	0.00220754	3.26202	0.0425579	0.00203903	0.798242	1.47291e-06	0.000867711	0.0459976	0.0590698	0.0329579	0.205721	0.000828658	0.0172498	2.24691e-05	2.06409e-05	2.33293e+12	0.194919	78.5358	2.66606e+12	6.18981	1.36044e-06	0.22023	0.0181772	2.26214e+11	0.00198822	0.304015	0.0259289	0.000117634	47.2434	3.3916e-05	0.0853019	2.31067e+13	0.0252868	8.0789e-05	0.0946863	0.0479883	4.22241e+12	9.47212e+08	3.0791e+13	0.0216509	0.00564763	0.077517	0.00666224	4.7535e-07	0.00146407	0.00199714	0.138827	2.209e+13	1.3782e-06	0.0118919	0.192191	0.000594934	5.42679e-08	0.00442345	6.24979	0.000376533	0.0692805	2	0.0559691	-0.26623	0.14646	0.349556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	127.2203	0.201907	0.00135365	0.995888	0.998946	1.00105	1.00412	0.995888	0.998946	1.00105	1.00412	0.995888	0.998946	1.00105	1.00412	0.995888	0.998946	1.00105	1.00412	0.995888	0.998946	1.00105	1.00412	0.995888	0.998946	1.00105	1.00412	0.995888	0.998946	1.00105	1.00412	0.202429	0.0833252	81.7246	76.4285	127.22	83.5842	83.623	70.0303	68.2311	96.1936	88.3495	69.332	82.2518	70.8993	83.526	70.1356	88.3591	93.4845	84.986	83.4986	69.1122	67.9949	89.2002	70.1357	81.0799	96.1255	69.332	81.0799	89.4127	85.6837	96.1936	98.7572	83.4986	70.4519	67.5318	69.585	85.8529	93.4845	74.0803	74.0517	70.0303	68.5067	71.2819	96.1936	93.4845	72.5172	0.723512	4.19508	15.38971	-8.585226	4.757925	22.63785
48900	-3863.124	-3250.561	-612.5637	8199.56	0.00104543	0.000803349	0.189527	5.6091e-08	0.016691	4.52655e-05	1.15951	2.38126e-05	0.00329688	0.00258547	5.35172	0.00112395	0.00692084	2.33734e-06	1.47736e-05	1.32415e-05	1.86464	0.00186506	0.0154318	8.19703e-06	0.000273837	0.000228093	8.63063e-05	0.000524575	0.000125347	2.52562e-07	0.00305441	1.73223e-06	4.79915	0.000132989	0.0304998	0.0628538	5.2559e-07	0.627065	0.00552618	1.21099e-05	0.0497607	0.0211101	0.0318011	0.145435	0.00043054	5.63349e-05	1.87708e-06	0.0152917	1.88486e+12	0.234361	16.025	1.9194e+12	11.8619	0.00142647	0.387004	0.0210122	4.43858e+11	0.00442066	0.352056	0.0349432	3.90479e-06	25.6002	1.95627e-06	0.0876584	2.16589e+13	0.0346362	0.000103463	0.10526	0.0564054	5.68912e+12	8.31562e+08	1.88508e+13	0.0234289	0.00281333	0.0592209	0.000770354	4.30632e-05	0.0015712	0.000257152	0.0974339	1.6321e+13	2.82075e-06	0.0406213	0.180784	2.01058e-05	2.74742e-06	0.0101046	9.74586	3.77096e-06	0.089022	2	0.0131454	-0.0323947	0.251949	0.144013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	127.2203	0.217769	0.0085669	0.985998	0.99638	1.00355	1.01407	0.985998	0.99638	1.00355	1.01407	0.985998	0.99638	1.00355	1.01407	0.985998	0.99638	1.00355	1.01407	0.985998	0.99638	1.00355	1.01407	0.985998	0.99638	1.00355	1.01407	0.985998	0.99638	1.00355	1.01407	0.265094	0.111618	81.7246	76.4285	127.22	83.5842	83.623	70.0303	68.2311	96.1936	88.3495	69.332	82.2518	70.8993	83.526	70.1356	88.3591	93.4845	84.986	83.4986	69.1122	67.9949	89.2002	70.1357	81.0799	96.1255	69.332	81.0799	89.4127	85.6837	96.1936	98.7572	83.4986	70.4519	67.5318	69.585	85.8529	93.4845	74.0803	74.0517	70.0303	68.5067	71.2819	96.1936	93.4845	72.5172	0.950412	1.29023	13.64205	-7.759116	4.554618	20.74455
49000	-3863.885	-3254.212	-609.6732	267364.3	4.04389e-08	0.017229	0.40253	1.08173e-07	0.00028016	0.000858152	1.493	0.000565266	0.00222571	5.08622e-05	2.47038	3.25593e-06	0.00137819	5.48816e-05	0.000483697	4.85166e-07	34.0765	0.000735724	0.0578326	5.25709e-07	0.00126165	0.000586703	2.08413e-05	5.8553e-06	9.39596e-05	0.000119171	2.0316e-05	3.72804e-05	0.829233	0.000144328	0.00115558	0.0652658	0.000344277	0.590457	0.000268298	0.00143051	0.0610513	0.0715757	0.0512743	0.188845	0.00140266	0.000237696	1.38041e-06	0.000893452	1.54053e+12	0.368223	967.983	3.78839e+12	9.68809	0.00190202	0.248811	0.0216081	1.36032e+11	0.000199991	0.451049	0.0944426	1.13495e-05	22.9232	3.23934e-07	0.0296726	2.42864e+13	0.0165008	9.32167e-05	0.142376	0.0729828	4.74298e+12	1.03909e+09	1.89031e+13	0.0166109	0.00842836	0.141822	0.00149633	0.000537858	0.00363781	0.00474122	0.219211	2.19931e+13	0.000235731	0.0179517	0.122515	0.000239319	5.92274e-06	0.00512558	0.0520823	1.01346e-07	0.110235	5	0.0536355	-0.117627	0.132011	0.566124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	127.2203	0.119795	0.00680149	0.997543	0.999371	1.00063	1.00246	0.997543	0.999371	1.00063	1.00246	0.997543	0.999371	1.00063	1.00246	0.997543	0.999371	1.00063	1.00246	0.997543	0.999371	1.00063	1.00246	0.997543	0.999371	1.00063	1.00246	0.997543	0.999371	1.00063	1.00246	0.185647	0.448498	81.7246	76.4285	127.22	83.5842	83.623	70.0303	68.2311	96.1936	88.3495	69.332	82.2518	70.8993	83.526	70.1356	88.3591	93.4845	84.986	83.4986	69.1122	67.9949	89.2002	70.1357	81.0799	96.1255	69.332	81.0799	89.4127	85.6837	96.1936	98.7572	83.4986	70.4519	67.5318	69.585	85.8529	93.4845	74.0803	74.0517	70.0303	68.5067	71.2819	96.1936	93.4845	72.5172	0.711088	1.26227	13.83808	-8.335021	4.682402	21.92489
49100	-3888.193	-3255.181	-633.012	511052.2	4.52891e-07	0.00524092	0.00881786	2.00547e-06	0.00209751	2.04527e-06	0.700309	0.00184841	0.000741324	0.000701482	8.89169	1.15476e-06	2.89212e-05	1.55233e-05	0.000856778	0.000279879	1.54513	3.33371e-05	6.13232	8.44122e-05	0.00128572	0.00129922	0.062037	1.74665e-07	2.94962e-06	0.000108381	0.0662934	0.000226838	0.00585652	8.50795e-05	0.000458179	0.0678845	0.000158288	1.05287	0.083957	0.000175892	0.0800166	0.0218293	0.042069	0.160862	0.00291684	0.000636949	0.00263683	0.000225434	4.31151e+12	56.3416	324.644	2.92008e+12	10.1155	0.0026169	0.383503	0.0156126	1.73781e+11	0.00390754	0.377818	0.0540636	0.00686939	25.7191	1.88569e-07	0.0134609	2.15775e+13	0.0155036	3.05454e-05	0.134822	0.0383928	3.2205e+12	9.01043e+08	1.78394e+13	0.0175689	0.00466772	0.0458048	0.00906137	0.0271414	0.00171093	0.0057271	0.166096	1.34719e+13	4.48132e-05	0.0155194	0.129449	2.40198e-05	0.000914561	0.0067894	4.16479e-05	5.18084e-08	0.0471547	3	0.0836484	0.0542423	0.136509	0.0808033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	127.2203	0.173908	0.0146164	0.998222	0.999545	1.00045	1.00178	0.998222	0.999545	1.00045	1.00178	0.998222	0.999545	1.00045	1.00178	0.998222	0.999545	1.00045	1.00178	0.998222	0.999545	1.00045	1.00178	0.998222	0.999545	1.00045	1.00178	0.998222	0.999545	1.00045	1.00178	0.220158	0.135046	81.7246	76.4285	127.22	83.5842	83.623	70.0303	68.2311	96.1936	88.3495	69.332	82.2518	70.8993	83.526	70.1356	88.3591	93.4845	84.986	83.4986	69.1122	67.9949	89.2002	70.1357	81.0799	96.1255	69.332	81.0799	89.4127	85.6837	96.1936	98.7572	83.4986	70.4519	67.5318	69.585	85.8529	93.4845	74.0803	74.0517	70.0303	68.5067	71.2819	96.1936	93.4845	72.5172	0.620053	0.598341	12.60832	-8.20332	4.634151	21.47535
49200	-3862.045	-3242.014	-620.0317	305391.7	4.13951e-06	0.0122174	0.000798888	1.05688e-07	12.1464	0.0190772	1.00612	0.000169134	0.00339589	0.000439668	5.62038	0.000131355	4.37998e-06	0.0159481	0.0509028	1.4385e-06	1.9766	9.51966e-05	0.0412566	1.95045e-07	2.39276e-06	0.000149933	0.0149253	8.84932e-07	5.66055e-05	0.0019827	0.259144	0.000158435	7.93897e-07	7.88634e-06	0.000360531	0.0431141	3.58722e-05	1.25378	0.0107596	0.00282351	0.0512344	0.0463746	0.130815	0.186557	0.00154193	2.25649e-06	8.84265e-06	0.00470906	2.66079e+12	0.421589	51.3828	3.89465e+12	9.75682	2.60716e-06	0.26425	0.0262288	2.96989e+11	0.00598862	0.317453	0.0250781	0.000762441	32.3667	0.000157546	0.0609885	1.74032e+13	0.0244722	0.000184982	0.117684	0.0849333	4.40547e+12	8.38946e+08	1.32871e+13	0.0194197	0.00243797	0.111395	0.000274599	4.07241e-05	0.0030389	0.000705318	0.0813837	2.08631e+13	0.00181012	0.0300441	0.177665	0.000115907	0.000404412	0.00717519	0.00145869	7.66612e-07	0.0451998	3	0.059861	-0.029769	0.10871	0.0816444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	127.2203	0.142719	0.0574102	0.997701	0.999412	1.00059	1.0023	0.997701	0.999412	1.00059	1.0023	0.997701	0.999412	1.00059	1.0023	0.997701	0.999412	1.00059	1.0023	0.997701	0.999412	1.00059	1.0023	0.997701	0.999412	1.00059	1.0023	0.997701	0.999412	1.00059	1.0023	0.168571	0.0518754	81.7246	76.4285	127.22	83.5842	83.623	70.0303	68.2311	96.1936	88.3495	69.332	82.2518	70.8993	83.526	70.1356	88.3591	93.4845	84.986	83.4986	69.1122	67.9949	89.2002	70.1357	81.0799	96.1255	69.332	81.0799	89.4127	85.6837	96.1936	98.7572	83.4986	70.4519	67.5318	69.585	85.8529	93.4845	74.0803	74.0517	70.0303	68.5067	71.2819	96.1936	93.4845	72.5172	0.644891	1.57386	11.41294	-8.073464	4.584367	21.01642
49300	-3931.354	-3259.183	-672.1703	568519.4	0.00295357	0.0361777	0.0107677	2.94432e-07	0.0105261	0.000397773	0.826796	0.0335603	0.00246777	0.000331512	7.10734	0.000119901	0.0032337	0.000175738	0.0265828	3.25133e-05	0.578351	3.84614e-06	65.4256	1.03815e-06	1.83925e-05	6.6627e-05	0.00303054	9.87949e-08	0.0110942	0.00401019	0.0602688	0.0404745	7.06001e-07	1.40078e-05	6.03132e-05	0.0798771	0.00244943	1.16969	0.118503	0.000294201	0.070386	0.0831607	0.107581	0.2114	0.000939989	0.00015971	5.54679e-05	8.55555e-06	1.5071e+12	0.702217	556.271	3.9688e+12	8.08719	0.00164442	0.270228	0.0168063	1.13479e+11	0.00309409	0.616141	0.0691059	0.0519451	53.7468	0.00128649	0.019352	1.87119e+13	0.0114779	0.000188288	0.0674211	0.079233	2.60089e+12	1.2566e+09	1.87925e+13	0.0218036	0.00312583	0.0482227	0.0126655	0.0390892	0.00476291	8.90529e-05	0.136546	1.38357e+13	0.00605742	0.0113405	0.0911083	1.40485e-06	3.04397e-05	0.00705777	0.0082822	0.101434	0.0361385	3	0.0316864	0.00131954	0.139357	0.0270224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	127.2203	0.17783	0.0417418	0.998315	0.999569	1.00043	1.00169	0.998315	0.999569	1.00043	1.00169	0.998315	0.999569	1.00043	1.00169	0.998315	0.999569	1.00043	1.00169	0.998315	0.999569	1.00043	1.00169	0.998315	0.999569	1.00043	1.00169	0.998315	0.999569	1.00043	1.00169	0.171043	0.0283419	81.7246	76.4285	127.22	83.5842	83.623	70.0303	68.2311	96.1936	88.3495	69.332	82.2518	70.8993	83.526	70.1356	88.3591	93.4845	84.986	83.4986	69.1122	67.9949	89.2002	70.1357	81.0799	96.1255	69.332	81.0799	89.4127	85.6837	96.1936	98.7572	83.4986	70.4519	67.5318	69.585	85.8529	93.4845	74.0803	74.0517	70.0303	68.5067	71.2819	96.1936	93.4845	72.5172	0.814746	0.953442	13.05347	-7.451603	4.476753	20.04131
49400	-3924.728	-3257.923	-666.8044	710062.3	1.07811e-05	9.02156e-05	0.00329033	2.73345e-05	2.86376e-06	0.0190538	0.604046	0.0181566	0.00517047	1.03383e-08	5.7109	8.54503e-05	6.2064e-05	0.00350032	2.74961e-05	4.17014e-05	4.3183	5.79163e-05	0.512948	2.42413e-06	0.00569417	5.81246e-05	0.000199115	0.229306	0.000845203	0.0156999	0.00330352	1.04912	6.32603e-07	0.0628589	0.000314938	0.0514659	0.0332829	1.14616	0.0063844	4.51259e-05	0.0548671	0.0364448	0.0456749	0.198073	0.00247962	7.87037e-05	2.37326e-05	0.00143759	2.62528e+12	0.52294	23.2274	7.86385e+11	10.5803	0.00557633	0.215772	0.0248252	9.10603e+10	0.00588072	0.610806	0.0763421	0.0275909	35.094	0.0396079	0.0621579	1.35193e+13	0.0138483	0.000129427	0.0651028	0.0524777	1.81872e+12	1.13394e+09	2.04205e+13	0.0219662	0.00333177	0.0995258	0.00758725	0.000961788	0.00076478	0.000102248	0.157592	1.87262e+13	0.00211752	0.0239092	0.1219	0.0093218	0.00113598	0.00923509	0.000128146	0.00847174	0.113153	5	0.00661244	0.15367	0.136996	0.351017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	127.2203	0.157094	0.0184613	0.998492	0.999614	1.00038	1.00151	0.998492	0.999614	1.00038	1.00151	0.998492	0.999614	1.00038	1.00151	0.998492	0.999614	1.00038	1.00151	0.998492	0.999614	1.00038	1.00151	0.998492	0.999614	1.00038	1.00151	0.998492	0.999614	1.00038	1.00151	0.143608	0.504688	81.7246	76.4285	127.22	83.5842	83.623	70.0303	68.2311	96.1936	88.3495	69.332	82.2518	70.8993	83.526	70.1356	88.3591	93.4845	84.986	83.4986	69.1122	67.9949	89.2002	70.1357	81.0799	96.1255	69.332	81.0799	89.4127	85.6837	96.1936	98.7572	83.4986	70.4519	67.5318	69.585	85.8529	93.4845	74.0803	74.0517	70.0303	68.5067	71.2819	96.1936	93.4845	72.5172	0.953955	0.695514	11.54054	-7.976182	4.565533	20.8441
